,support,itemsets
763,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN CIRCUS PARADE ', 'ALARM CLOCK BAKELIKE GREEN'})"
764,0.028199566160520606,"frozenset({'PLASTERS IN TIN SPACEBOY', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
765,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
766,0.052060737527114966,"frozenset({'POSTAGE', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
767,0.03470715835140998,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
768,0.021691973969631236,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'SPACEBOY LUNCH BOX ', 'ALARM CLOCK BAKELIKE GREEN'})"
769,0.02386117136659436,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PLASTERS IN TIN CIRCUS PARADE ', 'ALARM CLOCK BAKELIKE GREEN'})"
770,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PLASTERS IN TIN SPACEBOY', 'ALARM CLOCK BAKELIKE GREEN'})"
771,0.021691973969631236,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PLASTERS IN TIN STRONGMAN', 'ALARM CLOCK BAKELIKE GREEN'})"
772,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN'})"
773,0.06073752711496746,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'POSTAGE', 'ALARM CLOCK BAKELIKE GREEN'})"
774,0.021691973969631236,"frozenset({'RED RETROSPOT MINI CASES', 'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN'})"
775,0.03470715835140998,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN'})"
776,0.02386117136659436,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'SPACEBOY LUNCH BOX ', 'ALARM CLOCK BAKELIKE GREEN'})"
777,0.02386117136659436,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN CIRCUS PARADE ', 'ALARM CLOCK BAKELIKE GREEN'})"
778,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY', 'ALARM CLOCK BAKELIKE GREEN'})"
779,0.02386117136659436,"frozenset({'POSTAGE', 'PLASTERS IN TIN SPACEBOY', 'ALARM CLOCK BAKELIKE GREEN'})"
780,0.0368763557483731,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'ALARM CLOCK BAKELIKE GREEN'})"
781,0.021691973969631236,"frozenset({'POSTAGE', 'SPACEBOY LUNCH BOX ', 'ALARM CLOCK BAKELIKE GREEN'})"
782,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED '})"
783,0.021691973969631236,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN SPACEBOY'})"
784,0.021691973969631236,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'POSTAGE', 'ALARM CLOCK BAKELIKE PINK'})"
785,0.02386117136659436,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE RED ', 'PLASTERS IN TIN SPACEBOY'})"
786,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'POSTAGE', 'ALARM CLOCK BAKELIKE RED '})"
787,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ALARM CLOCK BAKELIKE ORANGE', 'PLASTERS IN TIN SPACEBOY'})"
788,0.021691973969631236,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
789,0.02386117136659436,"frozenset({'MINI PAINT SET VINTAGE ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED '})"
790,0.028199566160520606,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN CIRCUS PARADE ', 'ALARM CLOCK BAKELIKE RED '})"
791,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN SPACEBOY'})"
792,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED '})"
793,0.05639913232104121,"frozenset({'POSTAGE', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED '})"
794,0.0368763557483731,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE RED '})"
795,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'SPACEBOY LUNCH BOX ', 'ALARM CLOCK BAKELIKE RED '})"
796,0.02386117136659436,"frozenset({'MINI PAINT SET VINTAGE ', 'POSTAGE', 'ALARM CLOCK BAKELIKE PINK'})"
797,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
798,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN CIRCUS PARADE '})"
799,0.03036876355748373,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
800,0.028199566160520606,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN SPACEBOY'})"
801,0.02386117136659436,"frozenset({'POSTAGE', 'ALARM CLOCK BAKELIKE PINK', 'PLASTERS IN TIN SPACEBOY'})"
802,0.0368763557483731,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'ALARM CLOCK BAKELIKE PINK'})"
803,0.026030368763557483,"frozenset({'POSTAGE', 'ALARM CLOCK BAKELIKE PINK', 'SPACEBOY LUNCH BOX '})"
804,0.021691973969631236,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE', 'ALARM CLOCK BAKELIKE PINK'})"
805,0.021691973969631236,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
806,0.02386117136659436,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'ALARM CLOCK BAKELIKE RED '})"
807,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'ALARM CLOCK BAKELIKE RED ', 'PLASTERS IN TIN SPACEBOY'})"
808,0.026030368763557483,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
809,0.021691973969631236,"frozenset({'POSTAGE', 'PLASTERS IN TIN STRONGMAN', 'ALARM CLOCK BAKELIKE RED '})"
810,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'ALARM CLOCK BAKELIKE RED '})"
811,0.021691973969631236,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
812,0.021691973969631236,"frozenset({'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS ', 'ALARM CLOCK BAKELIKE RED '})"
813,0.039045553145336226,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'POSTAGE', 'ALARM CLOCK BAKELIKE RED '})"
814,0.026030368763557483,"frozenset({'POSTAGE', 'SPACEBOY LUNCH BOX ', 'ALARM CLOCK BAKELIKE RED '})"
815,0.021691973969631236,"frozenset({'STRAWBERRY LUNCH BOX WITH CUTLERY', 'POSTAGE', 'ALARM CLOCK BAKELIKE RED '})"
816,0.03470715835140998,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'ASSORTED COLOUR MINI CASES'})"
817,0.021691973969631236,"frozenset({'LUNCH BAG RED RETROSPOT', 'BLUE HARMONICA IN BOX ', 'RED  HARMONICA IN BOX '})"
818,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'CHARLOTTE BAG APPLES DESIGN', 'PLASTERS IN TIN CIRCUS PARADE '})"
819,0.021691973969631236,"frozenset({'POSTAGE', 'CHARLOTTE BAG APPLES DESIGN', 'PLASTERS IN TIN CIRCUS PARADE '})"
820,0.021691973969631236,"frozenset({'POSTAGE', 'CHARLOTTE BAG APPLES DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
821,0.02386117136659436,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
822,0.021691973969631236,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE '})"
823,0.03036876355748373,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})"
824,0.028199566160520606,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
825,0.026030368763557483,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})"
826,0.021691973969631236,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'POSTAGE', 'WOODLAND CHARLOTTE BAG'})"
827,0.021691973969631236,"frozenset({'POSTAGE', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})"
828,0.021691973969631236,"frozenset({'RETROSPOT CHILDRENS APRON', 'POSTAGE', 'CHILDRENS APRON SPACEBOY DESIGN'})"
829,0.0368763557483731,"frozenset({'CHILDRENS CUTLERY SPACEBOY ', 'CHILDRENS CUTLERY DOLLY GIRL ', 'POSTAGE'})"
830,0.021691973969631236,"frozenset({'CHILDRENS CUTLERY SPACEBOY ', 'ROUND SNACK BOXES SET OF4 WOODLAND ', 'CHILDRENS CUTLERY DOLLY GIRL '})"
831,0.021691973969631236,"frozenset({'POSTAGE', 'CIRCUS PARADE CHILDRENS EGG CUP ', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
832,0.028199566160520606,"frozenset({'POSTAGE', 'CIRCUS PARADE CHILDRENS EGG CUP ', 'PLASTERS IN TIN CIRCUS PARADE '})"
833,0.021691973969631236,"frozenset({'RED RETROSPOT MINI CASES', 'CIRCUS PARADE CHILDRENS EGG CUP ', 'POSTAGE'})"
834,0.021691973969631236,"frozenset({'POSTAGE', 'CIRCUS PARADE LUNCH BOX ', 'LUNCH BOX I LOVE LONDON'})"
835,0.021691973969631236,"frozenset({'CIRCUS PARADE LUNCH BOX ', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
836,0.03253796095444685,"frozenset({'POSTAGE', 'CIRCUS PARADE LUNCH BOX ', 'SPACEBOY LUNCH BOX '})"
837,0.02386117136659436,"frozenset({'COFFEE MUG PEARS  DESIGN', 'POSTAGE', 'COFFEE MUG APPLES DESIGN'})"
838,0.021691973969631236,"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT ', 'PLASTERS IN TIN CIRCUS PARADE ', 'COFFEE MUG APPLES DESIGN'})"
839,0.021691973969631236,"frozenset({'POSTAGE', 'COFFEE MUG APPLES DESIGN', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
840,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN CIRCUS PARADE ', 'COFFEE MUG APPLES DESIGN'})"
841,0.02386117136659436,"frozenset({'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE ', 'COFFEE MUG APPLES DESIGN'})"
842,0.021691973969631236,"frozenset({'COFFEE MUG APPLES DESIGN', 'POSTAGE', 'ROUND SNACK BOXES SET OF 4 FRUITS '})"
843,0.026030368763557483,"frozenset({'POSTAGE', 'COFFEE MUG APPLES DESIGN', 'SET OF 2 TEA TOWELS APPLE AND PEARS'})"
844,0.026030368763557483,"frozenset({'DOLLY GIRL CHILDRENS CUP', 'POSTAGE', 'DOLLY GIRL CHILDRENS BOWL'})"
845,0.028199566160520606,"frozenset({'DOLLY GIRL CHILDRENS CUP', 'DOLLY GIRL CHILDRENS BOWL', 'SPACEBOY CHILDRENS BOWL'})"
846,0.02386117136659436,"frozenset({'DOLLY GIRL CHILDRENS CUP', 'DOLLY GIRL CHILDRENS BOWL', 'SPACEBOY CHILDRENS CUP'})"
847,0.028199566160520606,"frozenset({'POSTAGE', 'DOLLY GIRL CHILDRENS BOWL', 'SPACEBOY CHILDRENS BOWL'})"
848,0.021691973969631236,"frozenset({'POSTAGE', 'DOLLY GIRL CHILDRENS BOWL', 'SPACEBOY CHILDRENS CUP'})"
849,0.02386117136659436,"frozenset({'DOLLY GIRL CHILDRENS BOWL', 'SPACEBOY CHILDRENS BOWL', 'SPACEBOY CHILDRENS CUP'})"
850,0.021691973969631236,"frozenset({'DOLLY GIRL CHILDRENS CUP', 'POSTAGE', 'SPACEBOY CHILDRENS BOWL'})"
851,0.02386117136659436,"frozenset({'DOLLY GIRL CHILDRENS CUP', 'POSTAGE', 'SPACEBOY CHILDRENS CUP'})"
852,0.02386117136659436,"frozenset({'DOLLY GIRL CHILDRENS CUP', 'SPACEBOY CHILDRENS BOWL', 'SPACEBOY CHILDRENS CUP'})"
853,0.02386117136659436,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'DOLLY GIRL LUNCH BOX', 'SPACEBOY LUNCH BOX '})"
854,0.026030368763557483,"frozenset({'LUNCH BAG RED RETROSPOT', 'DOLLY GIRL LUNCH BOX', 'SPACEBOY LUNCH BOX '})"
855,0.02386117136659436,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'DOLLY GIRL LUNCH BOX', 'POSTAGE'})"
856,0.02386117136659436,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'DOLLY GIRL LUNCH BOX', 'SPACEBOY LUNCH BOX '})"
857,0.026030368763557483,"frozenset({'DOLLY GIRL LUNCH BOX', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
858,0.02386117136659436,"frozenset({'LUNCH BAG WOODLAND', 'DOLLY GIRL LUNCH BOX', 'SPACEBOY LUNCH BOX '})"
859,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'DOLLY GIRL LUNCH BOX', 'PLASTERS IN TIN SPACEBOY'})"
860,0.02386117136659436,"frozenset({'DOLLY GIRL LUNCH BOX', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
861,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'DOLLY GIRL LUNCH BOX', 'POSTAGE'})"
862,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'DOLLY GIRL LUNCH BOX', 'SPACEBOY LUNCH BOX '})"
863,0.026030368763557483,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'DOLLY GIRL LUNCH BOX', 'POSTAGE'})"
864,0.0455531453362256,"frozenset({'DOLLY GIRL LUNCH BOX', 'POSTAGE', 'SPACEBOY LUNCH BOX '})"
865,0.021691973969631236,"frozenset({'DOLLY GIRL MINI BACKPACK', 'SPACEBOY MINI BACKPACK', 'POSTAGE'})"
866,0.026030368763557483,"frozenset({'DOLLY GIRL MINI BACKPACK', 'POSTAGE', 'WOODLAND MINI BACKPACK'})"
867,0.02386117136659436,"frozenset({'DOLLY GIRL MINI BACKPACK', 'SPACEBOY MINI BACKPACK', 'WOODLAND MINI BACKPACK'})"
868,0.021691973969631236,"frozenset({'PLASTERS IN TIN CIRCUS PARADE ', 'POSTAGE', 'GINGERBREAD MAN COOKIE CUTTER'})"
869,0.02386117136659436,"frozenset({'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT ', 'GUMBALL COAT RACK'})"
870,0.026030368763557483,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'GUMBALL COAT RACK'})"
871,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'JAM MAKING SET PRINTED', 'POSTAGE'})"
872,0.026030368763557483,"frozenset({'JUMBO BAG RED RETROSPOT', 'POSTAGE', 'JUMBO BAG APPLES'})"
873,0.021691973969631236,"frozenset({'JUMBO BAG VINTAGE DOILY ', 'POSTAGE', 'JUMBO BAG APPLES'})"
874,0.026030368763557483,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'POSTAGE', 'JUMBO BAG APPLES'})"
875,0.03253796095444685,"frozenset({'POSTAGE', 'LUNCH BAG APPLE DESIGN', 'JUMBO BAG APPLES'})"
876,0.02386117136659436,"frozenset({'POSTAGE', 'JUMBO BAG APPLES', 'RABBIT NIGHT LIGHT'})"
877,0.021691973969631236,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'POSTAGE'})"
878,0.028199566160520606,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO BAG RED RETROSPOT', 'POSTAGE'})"
879,0.03470715835140998,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT', 'POSTAGE'})"
880,0.026030368763557483,"frozenset({'JUMBO BAG RED RETROSPOT', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
881,0.026030368763557483,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'JUMBO BAG RED RETROSPOT'})"
882,0.02386117136659436,"frozenset({'JUMBO BAG RED RETROSPOT', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
883,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'JUMBO BAG RED RETROSPOT', 'POSTAGE'})"
884,0.02386117136659436,"frozenset({'JUMBO BAG RED RETROSPOT', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
885,0.02386117136659436,"frozenset({'RED RETROSPOT MINI CASES', 'POSTAGE', 'JUMBO BAG RED RETROSPOT'})"
886,0.028199566160520606,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG RED RETROSPOT', 'POSTAGE'})"
887,0.021691973969631236,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SPACEBOY DESIGN', 'POSTAGE'})"
888,0.02386117136659436,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'JUMBO BAG SPACEBOY DESIGN', 'PLASTERS IN TIN CIRCUS PARADE '})"
889,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'JUMBO BAG SPACEBOY DESIGN', 'PLASTERS IN TIN SPACEBOY'})"
890,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'JUMBO BAG SPACEBOY DESIGN', 'POSTAGE'})"
891,0.028199566160520606,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
892,0.026030368763557483,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG RED RETROSPOT', 'POSTAGE'})"
893,0.02386117136659436,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
894,0.026030368763557483,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE'})"
895,0.026030368763557483,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
896,0.02386117136659436,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
897,0.028199566160520606,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN'})"
898,0.02386117136659436,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})"
899,0.052060737527114966,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
900,0.021691973969631236,"frozenset({'RED RETROSPOT PICNIC BAG', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
901,0.021691973969631236,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN', 'SPACEBOY LUNCH BOX '})"
902,0.02386117136659436,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})"
903,0.02386117136659436,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN'})"
904,0.02386117136659436,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN CIRCUS PARADE '})"
905,0.02386117136659436,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN SPACEBOY'})"
906,0.04338394793926247,"frozenset({'POSTAGE', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN'})"
907,0.021691973969631236,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG APPLE DESIGN', 'SPACEBOY LUNCH BOX '})"
908,0.02386117136659436,"frozenset({'POSTAGE', 'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})"
909,0.0368763557483731,"frozenset({'LUNCH BAG WOODLAND', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
910,0.021691973969631236,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN', 'SPACEBOY LUNCH BOX '})"
911,0.026030368763557483,"frozenset({'POSTAGE', 'LUNCH BAG APPLE DESIGN', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
912,0.021691973969631236,"frozenset({'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
913,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN CIRCUS PARADE '})"
914,0.03036876355748373,"frozenset({'POSTAGE', 'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN CIRCUS PARADE '})"
915,0.02386117136659436,"frozenset({'POSTAGE', 'LUNCH BAG APPLE DESIGN', 'PLASTERS IN TIN SPACEBOY'})"
916,0.026030368763557483,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
917,0.039045553145336226,"frozenset({'POSTAGE', 'LUNCH BAG APPLE DESIGN', 'RABBIT NIGHT LIGHT'})"
918,0.03036876355748373,"frozenset({'RED RETROSPOT PICNIC BAG', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
919,0.026030368763557483,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'POSTAGE', 'LUNCH BAG APPLE DESIGN'})"
920,0.028199566160520606,"frozenset({'POSTAGE', 'LUNCH BAG APPLE DESIGN', 'SPACEBOY LUNCH BOX '})"
921,0.028199566160520606,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN '})"
922,0.026030368763557483,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG RED RETROSPOT', 'SPACEBOY LUNCH BOX '})"
923,0.028199566160520606,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})"
924,0.028199566160520606,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'POSTAGE', 'LUNCH BAG SPACEBOY DESIGN '})"
925,0.028199566160520606,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SPACEBOY DESIGN ', 'SPACEBOY LUNCH BOX '})"
926,0.03253796095444685,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
927,0.026030368763557483,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG WOODLAND', 'SPACEBOY LUNCH BOX '})"
928,0.02386117136659436,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'PLASTERS IN TIN WOODLAND ANIMALS', 'PLASTERS IN TIN SPACEBOY'})"
929,0.02386117136659436,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'POSTAGE', 'SPACEBOY LUNCH BOX '})"
930,0.03253796095444685,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN '})"
931,0.02386117136659436,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ', 'PLASTERS IN TIN SPACEBOY'})"
932,0.0455531453362256,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT', 'POSTAGE'})"
933,0.03253796095444685,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN ', 'SPACEBOY LUNCH BOX '})"
934,0.04338394793926247,"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND', 'POSTAGE'})"
935,0.03253796095444685,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'LUNCH BOX WITH CUTLERY RETROSPOT '})"
936,0.021691973969631236,"frozenset({'LUNCH BAG RED RETROSPOT', 'PLASTERS IN TIN CIRCUS PARADE ', 'PLASTERS IN TIN SPACEBOY'})"
937,0.02386117136659436,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'PLASTERS IN TIN CIRCUS PARADE '})"
938,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG RED RETROSPOT', 'PLASTERS IN TIN SPACEBOY'})"
939,0.028199566160520606,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'PLASTERS IN TIN SPACEBOY'})"
940,0.021691973969631236,"frozenset({'PLASTERS IN TIN WOODLAND ANIMALS', 'LUNCH BAG RED RETROSPOT', 'POSTAGE'})"
941,0.02386117136659436,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'RABBIT NIGHT LIGHT'})"
942,0.021691973969631236,"frozenset({'LUNCH BAG RED RETROSPOT', 'POSTAGE', 'RED  HARMONICA IN BOX '})"
943,0.026030368763557483,"frozenset({'RED RETROSPOT MINI CASES', 'LUNCH BAG RED RETROSPOT', 'POSTAGE'})"
